address,categories/0,categories/1,categoryName,city,countryCode,language,likesCount,location/lat,location/lng,name,neighborhood,originalLanguage,permanentlyClosed,placeId,postalCode,price,publishAt,publishedAtDate,rating,responseFromOwnerDate,responseFromOwnerText,reviewContext/Meal type,reviewContext/Noise level,reviewContext/Parking space,reviewContext/Price per person,reviewContext/Recommendation for vegetarians,reviewContext/Service,reviewContext/Wait time,reviewDetailedRating/Atmosphere,reviewDetailedRating/Food,reviewDetailedRating/Service,reviewOrigin,reviewsCount,scrapedAt,searchString,stars,state,street,temporarilyClosed,text,textTranslated,title,totalScore,translatedLanguage,visitedIn,categories/2,categories/3,categories/4,categories/5,categories/6,categories/7,categories/8,reviewContext/Reservation,categories/9
"6-7, The High Parade, Streatham High Rd, London SW16 1EX, United Kingdom",Restaurant,Chicken restaurant,Restaurant,London,GB,en,0,51.435021,-0.127946,Richard Toledo,,,FALSE,ChIJmSLaB5AGdkgR43AI-7XFSa4,SW16 1EX,£10–20,6 years ago,2019-04-09T16:07:57.656Z,,,,,,,,,,,,,,Google,1433,2025-04-30T16:42:16.639Z,"Direct Detail URL: https://www.google.co.uk/maps/place/Nando's+Streatham/@51.4361619,-0.1302688,411m/data=!3m2!1e3!5s0x4876042631b1fcc5:0x1c4db947e6bc358a!4m6!3m5!1s0x4876069007da2299:0xae49c5b5fb0870e3!8m2!3d51.435021!4d-0.127946!16s%2Fg%2F1hm2ry5k0?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D",5,,"6-7, The High Parade, Streatham High Rd",FALSE,,,Nando's Streatham,4.1,,,Delivery service,Delivery Restaurant,Portuguese restaurant,South African restaurant,,,,,
"6-7, The High Parade, Streatham High Rd, London SW16 1EX, United Kingdom",Restaurant,Chicken restaurant,Restaurant,London,GB,en,0,51.435021,-0.127946,Alex Sarll,,en,FALSE,ChIJmSLaB5AGdkgR43AI-7XFSa4,SW16 1EX,£10–20,6 years ago,2019-04-06T16:25:33.664Z,,,,,,,,,,,,,,Google,1433,2025-04-30T16:42:16.639Z,"Direct Detail URL: https://www.google.co.uk/maps/place/Nando's+Streatham/@51.4361619,-0.1302688,411m/data=!3m2!1e3!5s0x4876042631b1fcc5:0x1c4db947e6bc358a!4m6!3m5!1s0x4876069007da2299:0xae49c5b5fb0870e3!8m2!3d51.435021!4d-0.127946!16s%2Fg%2F1hm2ry5k0?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D",3,,"6-7, The High Parade, Streatham High Rd",FALSE,Inevitably: cheeky.,,Nando's Streatham,4.1,,,Delivery service,Delivery Restaurant,Portuguese restaurant,South African restaurant,,,,,
"6-7, The High Parade, Streatham High Rd, London SW16 1EX, United Kingdom",Restaurant,Chicken restaurant,Restaurant,London,GB,en,0,51.435021,-0.127946,Aaron khunji,,,FALSE,ChIJmSLaB5AGdkgR43AI-7XFSa4,SW16 1EX,£10–20,6 years ago,2019-04-05T21:55:24.547Z,,,,,,,,,,,,,,Google,1433,2025-04-30T16:42:16.639Z,"Direct Detail URL: https://www.google.co.uk/maps/place/Nando's+Streatham/@51.4361619,-0.1302688,411m/data=!3m2!1e3!5s0x4876042631b1fcc5:0x1c4db947e6bc358a!4m6!3m5!1s0x4876069007da2299:0xae49c5b5fb0870e3!8m2!3d51.435021!4d-0.127946!16s%2Fg%2F1hm2ry5k0?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D",5,,"6-7, The High Parade, Streatham High Rd",FALSE,,,Nando's Streatham,4.1,,,Delivery service,Delivery Restaurant,Portuguese restaurant,South African restaurant,,,,,
"6-7, The High Parade, Streatham High Rd, London SW16 1EX, United Kingdom",Restaurant,Chicken restaurant,Restaurant,London,GB,en,0,51.435021,-0.127946,Rebecca Pointing,,en,FALSE,ChIJmSLaB5AGdkgR43AI-7XFSa4,SW16 1EX,£10–20,6 years ago,2019-04-03T20:41:43.247Z,,,,,,,,,,,,,,Google,1433,2025-04-30T16:42:16.639Z,"Direct Detail URL: https://www.google.co.uk/maps/place/Nando's+Streatham/@51.4361619,-0.1302688,411m/data=!3m2!1e3!5s0x4876042631b1fcc5:0x1c4db947e6bc358a!4m6!3m5!1s0x4876069007da2299:0xae49c5b5fb0870e3!8m2!3d51.435021!4d-0.127946!16s%2Fg%2F1hm2ry5k0?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D",1,,"6-7, The High Parade, Streatham High Rd",FALSE,Very poor service,,Nando's Streatham,4.1,,,Delivery service,Delivery Restaurant,Portuguese restaurant,South African restaurant,,,,,
"6-7, The High Parade, Streatham High Rd, London SW16 1EX, United Kingdom",Restaurant,Chicken restaurant,Restaurant,London,GB,en,0,51.435021,-0.127946,Katie Monks,,en,FALSE,ChIJmSLaB5AGdkgR43AI-7XFSa4,SW16 1EX,£10–20,6 years ago,2019-04-02T18:41:50.563Z,,,,,,,,,,,,,,Google,1433,2025-04-30T16:42:16.639Z,"Direct Detail URL: https://www.google.co.uk/maps/place/Nando's+Streatham/@51.4361619,-0.1302688,411m/data=!3m2!1e3!5s0x4876042631b1fcc5:0x1c4db947e6bc358a!4m6!3m5!1s0x4876069007da2299:0xae49c5b5fb0870e3!8m2!3d51.435021!4d-0.127946!16s%2Fg%2F1hm2ry5k0?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D",5,,"6-7, The High Parade, Streatham High Rd",FALSE,"Fresh, quick, tasty TASTY food",,Nando's Streatham,4.1,,,Delivery service,Delivery Restaurant,Portuguese restaurant,South African restaurant,,,,,
"6-7, The High Parade, Streatham High Rd, London SW16 1EX, United Kingdom",Restaurant,Chicken restaurant,Restaurant,London,GB,en,0,51.435021,-0.127946,Joselyn Villafuerte,,,FALSE,ChIJmSLaB5AGdkgR43AI-7XFSa4,SW16 1EX,£10–20,6 years ago,2019-04-01T21:19:24.379Z,,,,,,,,,,,,,,Google,1433,2025-04-30T16:42:16.639Z,"Direct Detail URL: https://www.google.co.uk/maps/place/Nando's+Streatham/@51.4361619,-0.1302688,411m/data=!3m2!1e3!5s0x4876042631b1fcc5:0x1c4db947e6bc358a!4m6!3m5!1s0x4876069007da2299:0xae49c5b5fb0870e3!8m2!3d51.435021!4d-0.127946!16s%2Fg%2F1hm2ry5k0?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D",5,,"6-7, The High Parade, Streatham High Rd",FALSE,,,Nando's Streatham,4.1,,,Delivery service,Delivery Restaurant,Portuguese restaurant,South African restaurant,,,,,
"6-7, The High Parade, Streatham High Rd, London SW16 1EX, United Kingdom",Restaurant,Chicken restaurant,Restaurant,London,GB,en,0,51.435021,-0.127946,Andrew Roberts,,en,FALSE,ChIJmSLaB5AGdkgR43AI-7XFSa4,SW16 1EX,£10–20,6 years ago,2019-04-01T19:09:06.664Z,,,,,,,,,,,,,,Google,1433,2025-04-30T16:42:16.639Z,"Direct Detail URL: https://www.google.co.uk/maps/place/Nando's+Streatham/@51.4361619,-0.1302688,411m/data=!3m2!1e3!5s0x4876042631b1fcc5:0x1c4db947e6bc358a!4m6!3m5!1s0x4876069007da2299:0xae49c5b5fb0870e3!8m2!3d51.435021!4d-0.127946!16s%2Fg%2F1hm2ry5k0?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D",4,,"6-7, The High Parade, Streatham High Rd",FALSE,"Nice, but a bit smaller than I thought it would be. Food was good as usual, and an error with our order was resolved very quickly. Will definitely go back, but when it is a bit quieter.",,Nando's Streatham,4.1,,,Delivery service,Delivery Restaurant,Portuguese restaurant,South African restaurant,,,,,
"6-7, The High Parade, Streatham High Rd, London SW16 1EX, United Kingdom",Restaurant,Chicken restaurant,Restaurant,London,GB,en,0,51.435021,-0.127946,Samantha Caetano,,,FALSE,ChIJmSLaB5AGdkgR43AI-7XFSa4,SW16 1EX,£10–20,6 years ago,2019-03-31T21:22:30.915Z,,,,,,,,,,,,,,Google,1433,2025-04-30T16:42:16.639Z,"Direct Detail URL: https://www.google.co.uk/maps/place/Nando's+Streatham/@51.4361619,-0.1302688,411m/data=!3m2!1e3!5s0x4876042631b1fcc5:0x1c4db947e6bc358a!4m6!3m5!1s0x4876069007da2299:0xae49c5b5fb0870e3!8m2!3d51.435021!4d-0.127946!16s%2Fg%2F1hm2ry5k0?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D",5,,"6-7, The High Parade, Streatham High Rd",FALSE,,,Nando's Streatham,4.1,,,Delivery service,Delivery Restaurant,Portuguese restaurant,South African restaurant,,,,,
"6-7, The High Parade, Streatham High Rd, London SW16 1EX, United Kingdom",Restaurant,Chicken restaurant,Restaurant,London,GB,en,0,51.435021,-0.127946,toby jug,,en,FALSE,ChIJmSLaB5AGdkgR43AI-7XFSa4,SW16 1EX,£10–20,6 years ago,2019-03-31T16:57:42.919Z,,,,,,,,,,,,,,Google,1433,2025-04-30T16:42:16.639Z,"Direct Detail URL: https://www.google.co.uk/maps/place/Nando's+Streatham/@51.4361619,-0.1302688,411m/data=!3m2!1e3!5s0x4876042631b1fcc5:0x1c4db947e6bc358a!4m6!3m5!1s0x4876069007da2299:0xae49c5b5fb0870e3!8m2!3d51.435021!4d-0.127946!16s%2Fg%2F1hm2ry5k0?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D",4,,"6-7, The High Parade, Streatham High Rd",FALSE,Good food good atmosphere good service..,,Nando's Streatham,4.1,,,Delivery service,Delivery Restaurant,Portuguese restaurant,South African restaurant,,,,,
"6-7, The High Parade, Streatham High Rd, London SW16 1EX, United Kingdom",Restaurant,Chicken restaurant,Restaurant,London,GB,en,0,51.435021,-0.127946,Nekeisha Brown,,en,FALSE,ChIJmSLaB5AGdkgR43AI-7XFSa4,SW16 1EX,£10–20,6 years ago,2019-03-30T22:54:46.161Z,,,,,,,,,,,,,,Google,1433,2025-04-30T16:42:16.639Z,"Direct Detail URL: https://www.google.co.uk/maps/place/Nando's+Streatham/@51.4361619,-0.1302688,411m/data=!3m2!1e3!5s0x4876042631b1fcc5:0x1c4db947e6bc358a!4m6!3m5!1s0x4876069007da2299:0xae49c5b5fb0870e3!8m2!3d51.435021!4d-0.127946!16s%2Fg%2F1hm2ry5k0?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D",4,,"6-7, The High Parade, Streatham High Rd",FALSE,Always have a good experience at nandos whether I'm with a group or dining alone.,,Nando's Streatham,4.1,,,Delivery service,Delivery Restaurant,Portuguese restaurant,South African restaurant,,,,,
"6-7, The High Parade, Streatham High Rd, London SW16 1EX, United Kingdom",Restaurant,Chicken restaurant,Restaurant,London,GB,en,0,51.435021,-0.127946,Cat Nerella,,,FALSE,ChIJmSLaB5AGdkgR43AI-7XFSa4,SW16 1EX,£10–20,6 years ago,2019-03-27T17:37:34.796Z,,,,,,,,,,,,,,Google,1433,2025-04-30T16:42:16.639Z,"Direct Detail URL: https://www.google.co.uk/maps/place/Nando's+Streatham/@51.4361619,-0.1302688,411m/data=!3m2!1e3!5s0x4876042631b1fcc5:0x1c4db947e6bc358a!4m6!3m5!1s0x4876069007da2299:0xae49c5b5fb0870e3!8m2!3d51.435021!4d-0.127946!16s%2Fg%2F1hm2ry5k0?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D",5,,"6-7, The High Parade, Streatham High Rd",FALSE,,,Nando's Streatham,4.1,,,Delivery service,Delivery Restaurant,Portuguese restaurant,South African restaurant,,,,,
"6-7, The High Parade, Streatham High Rd, London SW16 1EX, United Kingdom",Restaurant,Chicken restaurant,Restaurant,London,GB,en,0,51.435021,-0.127946,Andrew Williams,,en,FALSE,ChIJmSLaB5AGdkgR43AI-7XFSa4,SW16 1EX,£10–20,6 years ago,2019-03-27T07:42:34.670Z,,,,,,,,,,,,,,Google,1433,2025-04-30T16:42:16.639Z,"Direct Detail URL: https://www.google.co.uk/maps/place/Nando's+Streatham/@51.4361619,-0.1302688,411m/data=!3m2!1e3!5s0x4876042631b1fcc5:0x1c4db947e6bc358a!4m6!3m5!1s0x4876069007da2299:0xae49c5b5fb0870e3!8m2!3d51.435021!4d-0.127946!16s%2Fg%2F1hm2ry5k0?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D",5,,"6-7, The High Parade, Streatham High Rd",FALSE,Excellent food as always.  Jacob was super helpful after the food was slow to come out!,,Nando's Streatham,4.1,,,Delivery service,Delivery Restaurant,Portuguese restaurant,South African restaurant,,,,,
"6-7, The High Parade, Streatham High Rd, London SW16 1EX, United Kingdom",Restaurant,Chicken restaurant,Restaurant,London,GB,en,0,51.435021,-0.127946,Nat Kapr,,,FALSE,ChIJmSLaB5AGdkgR43AI-7XFSa4,SW16 1EX,£10–20,6 years ago,2019-03-24T20:02:23.261Z,,,,,,,,,,,,,,Google,1433,2025-04-30T16:42:16.639Z,"Direct Detail URL: https://www.google.co.uk/maps/place/Nando's+Streatham/@51.4361619,-0.1302688,411m/data=!3m2!1e3!5s0x4876042631b1fcc5:0x1c4db947e6bc358a!4m6!3m5!1s0x4876069007da2299:0xae49c5b5fb0870e3!8m2!3d51.435021!4d-0.127946!16s%2Fg%2F1hm2ry5k0?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D",5,,"6-7, The High Parade, Streatham High Rd",FALSE,,,Nando's Streatham,4.1,,,Delivery service,Delivery Restaurant,Portuguese restaurant,South African restaurant,,,,,
"6-7, The High Parade, Streatham High Rd, London SW16 1EX, United Kingdom",Restaurant,Chicken restaurant,Restaurant,London,GB,en,0,51.435021,-0.127946,Nathanael Irving-wynter,,,FALSE,ChIJmSLaB5AGdkgR43AI-7XFSa4,SW16 1EX,£10–20,6 years ago,2019-03-23T15:21:35.510Z,,,,,,,,,,,,,,Google,1433,2025-04-30T16:42:16.639Z,"Direct Detail URL: https://www.google.co.uk/maps/place/Nando's+Streatham/@51.4361619,-0.1302688,411m/data=!3m2!1e3!5s0x4876042631b1fcc5:0x1c4db947e6bc358a!4m6!3m5!1s0x4876069007da2299:0xae49c5b5fb0870e3!8m2!3d51.435021!4d-0.127946!16s%2Fg%2F1hm2ry5k0?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D",5,,"6-7, The High Parade, Streatham High Rd",FALSE,,,Nando's Streatham,4.1,,,Delivery service,Delivery Restaurant,Portuguese restaurant,South African restaurant,,,,,
"6-7, The High Parade, Streatham High Rd, London SW16 1EX, United Kingdom",Restaurant,Chicken restaurant,Restaurant,London,GB,en,0,51.435021,-0.127946,Yasir Khan,,,FALSE,ChIJmSLaB5AGdkgR43AI-7XFSa4,SW16 1EX,£10–20,6 years ago,2019-03-21T07:15:40.446Z,,,,,,,,,,,,,,Google,1433,2025-04-30T16:42:16.639Z,"Direct Detail URL: https://www.google.co.uk/maps/place/Nando's+Streatham/@51.4361619,-0.1302688,411m/data=!3m2!1e3!5s0x4876042631b1fcc5:0x1c4db947e6bc358a!4m6!3m5!1s0x4876069007da2299:0xae49c5b5fb0870e3!8m2!3d51.435021!4d-0.127946!16s%2Fg%2F1hm2ry5k0?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D",4,,"6-7, The High Parade, Streatham High Rd",FALSE,,,Nando's Streatham,4.1,,,Delivery service,Delivery Restaurant,Portuguese restaurant,South African restaurant,,,,,
"6-7, The High Parade, Streatham High Rd, London SW16 1EX, United Kingdom",Restaurant,Chicken restaurant,Restaurant,London,GB,en,0,51.435021,-0.127946,Thomas Merchant,,,FALSE,ChIJmSLaB5AGdkgR43AI-7XFSa4,SW16 1EX,£10–20,6 years ago,2019-03-18T19:36:58.056Z,,,,,,,,,,,,,,Google,1433,2025-04-30T16:42:16.639Z,"Direct Detail URL: https://www.google.co.uk/maps/place/Nando's+Streatham/@51.4361619,-0.1302688,411m/data=!3m2!1e3!5s0x4876042631b1fcc5:0x1c4db947e6bc358a!4m6!3m5!1s0x4876069007da2299:0xae49c5b5fb0870e3!8m2!3d51.435021!4d-0.127946!16s%2Fg%2F1hm2ry5k0?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D",4,,"6-7, The High Parade, Streatham High Rd",FALSE,,,Nando's Streatham,4.1,,,Delivery service,Delivery Restaurant,Portuguese restaurant,South African restaurant,,,,,
"6-7, The High Parade, Streatham High Rd, London SW16 1EX, United Kingdom",Restaurant,Chicken restaurant,Restaurant,London,GB,en,0,51.435021,-0.127946,Blue Two,,es,FALSE,ChIJmSLaB5AGdkgR43AI-7XFSa4,SW16 1EX,£10–20,6 years ago,2019-03-17T03:19:03.507Z,,,,,,,,,,,,,,Google,1433,2025-04-30T16:42:16.639Z,"Direct Detail URL: https://www.google.co.uk/maps/place/Nando's+Streatham/@51.4361619,-0.1302688,411m/data=!3m2!1e3!5s0x4876042631b1fcc5:0x1c4db947e6bc358a!4m6!3m5!1s0x4876069007da2299:0xae49c5b5fb0870e3!8m2!3d51.435021!4d-0.127946!16s%2Fg%2F1hm2ry5k0?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D",5,,"6-7, The High Parade, Streatham High Rd",FALSE,Mucho bueno muy rikko,Very good very rikko,Nando's Streatham,4.1,en,,Delivery service,Delivery Restaurant,Portuguese restaurant,South African restaurant,,,,,
"6-7, The High Parade, Streatham High Rd, London SW16 1EX, United Kingdom",Restaurant,Chicken restaurant,Restaurant,London,GB,en,0,51.435021,-0.127946,pierre best,,,FALSE,ChIJmSLaB5AGdkgR43AI-7XFSa4,SW16 1EX,£10–20,6 years ago,2019-03-16T20:52:27.115Z,,,,,,,,,,,,,,Google,1433,2025-04-30T16:42:16.639Z,"Direct Detail URL: https://www.google.co.uk/maps/place/Nando's+Streatham/@51.4361619,-0.1302688,411m/data=!3m2!1e3!5s0x4876042631b1fcc5:0x1c4db947e6bc358a!4m6!3m5!1s0x4876069007da2299:0xae49c5b5fb0870e3!8m2!3d51.435021!4d-0.127946!16s%2Fg%2F1hm2ry5k0?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D",4,,"6-7, The High Parade, Streatham High Rd",FALSE,,,Nando's Streatham,4.1,,,Delivery service,Delivery Restaurant,Portuguese restaurant,South African restaurant,,,,,
"6-7, The High Parade, Streatham High Rd, London SW16 1EX, United Kingdom",Restaurant,Chicken restaurant,Restaurant,London,GB,en,0,51.435021,-0.127946,Ian Cooks,,,FALSE,ChIJmSLaB5AGdkgR43AI-7XFSa4,SW16 1EX,£10–20,6 years ago,2019-03-16T13:52:30.221Z,,,,,,,,,,,,,,Google,1433,2025-04-30T16:42:16.639Z,"Direct Detail URL: https://www.google.co.uk/maps/place/Nando's+Streatham/@51.4361619,-0.1302688,411m/data=!3m2!1e3!5s0x4876042631b1fcc5:0x1c4db947e6bc358a!4m6!3m5!1s0x4876069007da2299:0xae49c5b5fb0870e3!8m2!3d51.435021!4d-0.127946!16s%2Fg%2F1hm2ry5k0?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D",2,,"6-7, The High Parade, Streatham High Rd",FALSE,,,Nando's Streatham,4.1,,,Delivery service,Delivery Restaurant,Portuguese restaurant,South African restaurant,,,,,
"6-7, The High Parade, Streatham High Rd, London SW16 1EX, United Kingdom",Restaurant,Chicken restaurant,Restaurant,London,GB,en,0,51.435021,-0.127946,Christie Love,,en,FALSE,ChIJmSLaB5AGdkgR43AI-7XFSa4,SW16 1EX,£10–20,6 years ago,2019-03-16T09:06:54.605Z,,,,,,,,,,,,,,Google,1433,2025-04-30T16:42:16.639Z,"Direct Detail URL: https://www.google.co.uk/maps/place/Nando's+Streatham/@51.4361619,-0.1302688,411m/data=!3m2!1e3!5s0x4876042631b1fcc5:0x1c4db947e6bc358a!4m6!3m5!1s0x4876069007da2299:0xae49c5b5fb0870e3!8m2!3d51.435021!4d-0.127946!16s%2Fg%2F1hm2ry5k0?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D",3,,"6-7, The High Parade, Streatham High Rd",FALSE,"It was busy, but they didn't take long to seat us. After ordering, it took 45 mins to receive food. Even though we watched the food sitting on the pass for around 20mins.",,Nando's Streatham,4.1,,,Delivery service,Delivery Restaurant,Portuguese restaurant,South African restaurant,,,,,
"6-7, The High Parade, Streatham High Rd, London SW16 1EX, United Kingdom",Restaurant,Chicken restaurant,Restaurant,London,GB,en,0,51.435021,-0.127946,Majid Bolouri,,en,FALSE,ChIJmSLaB5AGdkgR43AI-7XFSa4,SW16 1EX,£10–20,6 years ago,2019-03-14T12:21:00.475Z,,,,,,,,,,,,,,Google,1433,2025-04-30T16:42:16.639Z,"Direct Detail URL: https://www.google.co.uk/maps/place/Nando's+Streatham/@51.4361619,-0.1302688,411m/data=!3m2!1e3!5s0x4876042631b1fcc5:0x1c4db947e6bc358a!4m6!3m5!1s0x4876069007da2299:0xae49c5b5fb0870e3!8m2!3d51.435021!4d-0.127946!16s%2Fg%2F1hm2ry5k0?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D",1,,"6-7, The High Parade, Streatham High Rd",FALSE,"Phoned in to order, the gentleman picked up the phone was very cold cut me off not at the beginning half way through my sentence after he had said hello. Then mentioned they do not do telephone orders over the phone for eating in only for collection. what if someone has a limited time for their lunch this is unfair and Nandos should know not to treat its customers like somebody waiting in line for free food!",,Nando's Streatham,4.1,,,Delivery service,Delivery Restaurant,Portuguese restaurant,South African restaurant,,,,,
"6-7, The High Parade, Streatham High Rd, London SW16 1EX, United Kingdom",Restaurant,Chicken restaurant,Restaurant,London,GB,en,0,51.435021,-0.127946,Joana Cristina Mota Ferreira,,en,FALSE,ChIJmSLaB5AGdkgR43AI-7XFSa4,SW16 1EX,£10–20,6 years ago,2019-03-10T00:56:23.269Z,,,,,,,,,,,,,,Google,1433,2025-04-30T16:42:16.639Z,"Direct Detail URL: https://www.google.co.uk/maps/place/Nando's+Streatham/@51.4361619,-0.1302688,411m/data=!3m2!1e3!5s0x4876042631b1fcc5:0x1c4db947e6bc358a!4m6!3m5!1s0x4876069007da2299:0xae49c5b5fb0870e3!8m2!3d51.435021!4d-0.127946!16s%2Fg%2F1hm2ry5k0?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D",5,,"6-7, The High Parade, Streatham High Rd",FALSE,Top,,Nando's Streatham,4.1,,,Delivery service,Delivery Restaurant,Portuguese restaurant,South African restaurant,,,,,
"6-7, The High Parade, Streatham High Rd, London SW16 1EX, United Kingdom",Restaurant,Chicken restaurant,Restaurant,London,GB,en,0,51.435021,-0.127946,Angie,,,FALSE,ChIJmSLaB5AGdkgR43AI-7XFSa4,SW16 1EX,£10–20,6 years ago,2019-03-09T20:37:10.481Z,,,,,,,,,,,,,,Google,1433,2025-04-30T16:42:16.639Z,"Direct Detail URL: https://www.google.co.uk/maps/place/Nando's+Streatham/@51.4361619,-0.1302688,411m/data=!3m2!1e3!5s0x4876042631b1fcc5:0x1c4db947e6bc358a!4m6!3m5!1s0x4876069007da2299:0xae49c5b5fb0870e3!8m2!3d51.435021!4d-0.127946!16s%2Fg%2F1hm2ry5k0?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D",4,,"6-7, The High Parade, Streatham High Rd",FALSE,,,Nando's Streatham,4.1,,,Delivery service,Delivery Restaurant,Portuguese restaurant,South African restaurant,,,,,
"6-7, The High Parade, Streatham High Rd, London SW16 1EX, United Kingdom",Restaurant,Chicken restaurant,Restaurant,London,GB,en,0,51.435021,-0.127946,Kenroy Douglas,,,FALSE,ChIJmSLaB5AGdkgR43AI-7XFSa4,SW16 1EX,£10–20,6 years ago,2019-03-08T10:17:04.414Z,,,,,,,,,,,,,,Google,1433,2025-04-30T16:42:16.639Z,"Direct Detail URL: https://www.google.co.uk/maps/place/Nando's+Streatham/@51.4361619,-0.1302688,411m/data=!3m2!1e3!5s0x4876042631b1fcc5:0x1c4db947e6bc358a!4m6!3m5!1s0x4876069007da2299:0xae49c5b5fb0870e3!8m2!3d51.435021!4d-0.127946!16s%2Fg%2F1hm2ry5k0?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D",5,,"6-7, The High Parade, Streatham High Rd",FALSE,,,Nando's Streatham,4.1,,,Delivery service,Delivery Restaurant,Portuguese restaurant,South African restaurant,,,,,
"6-7, The High Parade, Streatham High Rd, London SW16 1EX, United Kingdom",Restaurant,Chicken restaurant,Restaurant,London,GB,en,0,51.435021,-0.127946,Brian Horan,,,FALSE,ChIJmSLaB5AGdkgR43AI-7XFSa4,SW16 1EX,£10–20,6 years ago,2019-03-05T15:24:01.196Z,,,,,,,,,,,,,,Google,1433,2025-04-30T16:42:16.639Z,"Direct Detail URL: https://www.google.co.uk/maps/place/Nando's+Streatham/@51.4361619,-0.1302688,411m/data=!3m2!1e3!5s0x4876042631b1fcc5:0x1c4db947e6bc358a!4m6!3m5!1s0x4876069007da2299:0xae49c5b5fb0870e3!8m2!3d51.435021!4d-0.127946!16s%2Fg%2F1hm2ry5k0?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D",4,,"6-7, The High Parade, Streatham High Rd",FALSE,,,Nando's Streatham,4.1,,,Delivery service,Delivery Restaurant,Portuguese restaurant,South African restaurant,,,,,
"6-7, The High Parade, Streatham High Rd, London SW16 1EX, United Kingdom",Restaurant,Chicken restaurant,Restaurant,London,GB,en,0,51.435021,-0.127946,Jorden Berkeley,,,FALSE,ChIJmSLaB5AGdkgR43AI-7XFSa4,SW16 1EX,£10–20,6 years ago,2019-03-05T08:18:08.242Z,,,,,,,,,,,,,,Google,1433,2025-04-30T16:42:16.639Z,"Direct Detail URL: https://www.google.co.uk/maps/place/Nando's+Streatham/@51.4361619,-0.1302688,411m/data=!3m2!1e3!5s0x4876042631b1fcc5:0x1c4db947e6bc358a!4m6!3m5!1s0x4876069007da2299:0xae49c5b5fb0870e3!8m2!3d51.435021!4d-0.127946!16s%2Fg%2F1hm2ry5k0?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D",5,,"6-7, The High Parade, Streatham High Rd",FALSE,,,Nando's Streatham,4.1,,,Delivery service,Delivery Restaurant,Portuguese restaurant,South African restaurant,,,,,
"6-7, The High Parade, Streatham High Rd, London SW16 1EX, United Kingdom",Restaurant,Chicken restaurant,Restaurant,London,GB,en,0,51.435021,-0.127946,Joshua Villgren,,,FALSE,ChIJmSLaB5AGdkgR43AI-7XFSa4,SW16 1EX,£10–20,6 years ago,2019-03-04T18:09:58.218Z,,,,,,,,,,,,,,Google,1433,2025-04-30T16:42:16.639Z,"Direct Detail URL: https://www.google.co.uk/maps/place/Nando's+Streatham/@51.4361619,-0.1302688,411m/data=!3m2!1e3!5s0x4876042631b1fcc5:0x1c4db947e6bc358a!4m6!3m5!1s0x4876069007da2299:0xae49c5b5fb0870e3!8m2!3d51.435021!4d-0.127946!16s%2Fg%2F1hm2ry5k0?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D",5,,"6-7, The High Parade, Streatham High Rd",FALSE,,,Nando's Streatham,4.1,,,Delivery service,Delivery Restaurant,Portuguese restaurant,South African restaurant,,,,,
